Electoral district number - Num̩ro de la circonscription,Electoral district name,Nom de la circonscription,Type of results*,Type de r̩sultats**,Surname - Nom de famille,Middle name(s) - Autre(s) pr̩nom(s),Given name - Pr̩nom,Political affiliation,Appartenance politique,Votes obtained - Votes obtenus,% Votes obtained - Votes obtenus %,Rejected ballots - Bulletins rejet̩s***,Total number of ballots cast - Nombre total de votes d̩pos̩s
35104,Thornhill,Thornhill,validated,valid̩s,Kent,,Peter,Conservative,Conservateur,31911,58.6,324,54815
35104,Thornhill,Thornhill,validated,valid̩s,Rachlis,,Josh,Green Party,Parti Vert,627,1.2,324,54815
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,preliminary,pr̩liminaires,Comuzzi,,Moe,Conservative,Conservateur,8876,21.1,0,42039
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,preliminary,pr̩liminaires,Radbourne,,Christy,Green Party,Parti Vert,2201,5.2,0,42039
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,preliminary,pr̩liminaires,Rafferty,,John,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,12439,29.6,0,42039
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,preliminary,pr̩liminaires,Rusnak,,Don,Liberal,Lib̩ral,18523,44.1,0,42039
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,validated,valid̩s,Comuzzi,,Moe,Conservative,Conservateur,8876,21.1,176,42259
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,validated,valid̩s,Radbourne,,Christy,Green Party,Parti Vert,2201,5.2,176,42259
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,validated,valid̩s,Rafferty,,John,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,12483,29.7,176,42259
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,validated,valid̩s,Rusnak,,Don,Liberal,Lib̩ral,18523,44,176,42259
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,preliminary,pr̩liminaires,Foulds,,Andrew,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,10339,23.2,0,44523
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,preliminary,pr̩liminaires,Hajdu,,Patty,Liberal,Lib̩ral,19969,44.9,0,44523
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,preliminary,pr̩liminaires,Harvey,,Richard,Conservative,Conservateur,7775,17.5,0,44523
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,preliminary,pr̩liminaires,Hyer,,Bruce,Green Party,Parti Vert,6155,13.8,0,44523
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,preliminary,pr̩liminaires,Skaf,,Robert,Independent,Ind̩pendant,285,0.6,0,44523
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,validated,valid̩s,Foulds,,Andrew,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,10339,23.2,178,44786
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,validated,valid̩s,Hajdu,,Patty,Liberal,Lib̩ral,20069,45,178,44786
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,validated,valid̩s,Harvey,,Richard,Conservative,Conservateur,7775,17.4,178,44786
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,validated,valid̩s,Hyer,,Bruce,Green Party,Parti Vert,6155,13.8,178,44786
35106,Thunder Bay--Superior North,Thunder Bay--Sup̩rieur-Nord,validated,valid̩s,Skaf,,Robert,Independent,Ind̩pendant,270,0.6,178,44786
35107,Timmins--James Bay,Timmins--Baie James,preliminary,pr̩liminaires,Angus,,Charlie,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,15966,42.7,0,37372
35107,Timmins--James Bay,Timmins--Baie James,preliminary,pr̩liminaires,Curley,,John P.,Conservative,Conservateur,7838,21,0,37372
35107,Timmins--James Bay,Timmins--Baie James,preliminary,pr̩liminaires,Kennedy,,Max,Green Party,Parti Vert,836,2.2,0,37372
35107,Timmins--James Bay,Timmins--Baie James,preliminary,pr̩liminaires,Lever,,Todd,Liberal,Lib̩ral,12732,34.1,0,37372
35107,Timmins--James Bay,Timmins--Baie James,validated,valid̩s,Angus,,Charlie,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,15974,42.9,266,37537
35107,Timmins--James Bay,Timmins--Baie James,validated,valid̩s,Curley,,John P.,Conservative,Conservateur,7605,20.4,266,37537
35107,Timmins--James Bay,Timmins--Baie James,validated,valid̩s,Kennedy,,Max,Green Party,Parti Vert,752,2,266,37537
35107,Timmins--James Bay,Timmins--Baie James,validated,valid̩s,Lever,,Todd,Liberal,Lib̩ral,12940,34.7,266,37537
35108,Toronto Centre,Toronto-Centre,preliminary,pr̩liminaires,Ahmad,,Mariam,Communist,Communiste,133,0.3,0,50265
35108,Toronto Centre,Toronto-Centre,preliminary,pr̩liminaires,Biggin,,Colin,Green Party,Parti Vert,1306,2.6,0,50265
35108,Toronto Centre,Toronto-Centre,preliminary,pr̩liminaires,Di Battista,,Julian,Conservative,Conservateur,6131,12.2,0,50265
35108,Toronto Centre,Toronto-Centre,preliminary,pr̩liminaires,Fernandez,,Philip,Marxist-Leninist,Marxiste-L̩niniste,76,0.2,0,50265
35108,Toronto Centre,Toronto-Centre,preliminary,pr̩liminaires,McQuaig,,Linda,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,13382,26.6,0,50265
35108,Toronto Centre,Toronto-Centre,preliminary,pr̩liminaires,Morneau,,Bill,Liberal,Lib̩ral,29090,57.9,0,50265
35108,Toronto Centre,Toronto-Centre,preliminary,pr̩liminaires,Stone,,Jordan,Independent,Ind̩pendant,147,0.3,0,50265
35108,Toronto Centre,Toronto-Centre,validated,valid̩s,Ahmad,,Mariam,Communist,Communiste,133,0.3,266,50868
35108,Toronto Centre,Toronto-Centre,validated,valid̩s,Biggin,,Colin,Green Party,Parti Vert,1315,2.6,266,50868
35108,Toronto Centre,Toronto-Centre,validated,valid̩s,Di Battista,,Julian,Conservative,Conservateur,6167,12.2,266,50868
35108,Toronto Centre,Toronto-Centre,validated,valid̩s,Fernandez,,Philip,Marxist-Leninist,Marxiste-L̩niniste,76,0.2,266,50868
35108,Toronto Centre,Toronto-Centre,validated,valid̩s,McQuaig,,Linda,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,13467,26.6,266,50868
35108,Toronto Centre,Toronto-Centre,validated,valid̩s,Morneau,,Bill,Liberal,Lib̩ral,29297,57.9,266,50868
35108,Toronto Centre,Toronto-Centre,validated,valid̩s,Stone,,Jordan,Independent,Ind̩pendant,147,0.3,266,50868
35109,Toronto--Danforth,Toronto--Danforth,preliminary,pr̩liminaires,Abbott,,Elizabeth,Animal Alliance/Environment Voters,Animal Alliance/Environment Voters,354,0.6,0,55597
35109,Toronto--Danforth,Toronto--Danforth,preliminary,pr̩liminaires,Dabrusin,,Julie,Liberal,Lib̩ral,23531,42.3,0,55597
35109,Toronto--Danforth,Toronto--Danforth,preliminary,pr̩liminaires,Dichter,,Benjamin,Conservative,Conservateur,5478,9.9,0,55597
35109,Toronto--Danforth,Toronto--Danforth,preliminary,pr̩liminaires,Richardson,,John,PC Party,Parti PC,1275,2.3,0,55597
35109,Toronto--Danforth,Toronto--Danforth,preliminary,pr̩liminaires,Scott,,Craig,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,22261,40,0,55597
35109,Toronto--Danforth,Toronto--Danforth,preliminary,pr̩liminaires,Tolley,,Chris,Green Party,Parti Vert,2698,4.9,0,55597
35109,Toronto--Danforth,Toronto--Danforth,validated,valid̩s,Abbott,,Elizabeth,Animal Alliance/Environment Voters,Animal Alliance/Environment Voters,354,0.6,269,55850
35109,Toronto--Danforth,Toronto--Danforth,validated,valid̩s,Dabrusin,,Julie,Liberal,Lib̩ral,23531,42.3,269,55850
35109,Toronto--Danforth,Toronto--Danforth,validated,valid̩s,Dichter,,Benjamin,Conservative,Conservateur,5478,9.9,269,55850
35109,Toronto--Danforth,Toronto--Danforth,validated,valid̩s,Richardson,,John,PC Party,Parti PC,1275,2.3,269,55850
35109,Toronto--Danforth,Toronto--Danforth,validated,valid̩s,Scott,,Craig,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,22325,40.2,269,55850
35109,Toronto--Danforth,Toronto--Danforth,validated,valid̩s,Tolley,,Chris,Green Party,Parti Vert,2618,4.7,269,55850
35110,University--Rosedale,University--Rosedale,preliminary,pr̩liminaires,Berlin,,David,The Bridge,Le Lien,121,0.2,0,55870
35110,University--Rosedale,University--Rosedale,preliminary,pr̩liminaires,Freeland,,Chrystia,Liberal,Lib̩ral,27806,49.8,0,55870
35110,University--Rosedale,University--Rosedale,preliminary,pr̩liminaires,Garvie,,Drew,Communist,Communiste,123,0.2,0,55870
35110,University--Rosedale,University--Rosedale,preliminary,pr̩liminaires,Hollett,,Jennifer,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,15969,28.6,0,55870
35110,University--Rosedale,University--Rosedale,preliminary,pr̩liminaires,Jivraj,,Karim,Conservative,Conservateur,9798,17.5,0,55870
35110,University--Rosedale,University--Rosedale,preliminary,pr̩liminaires,Luisi,,Simon,Animal Alliance/Environment Voters,Animal Alliance/Environment Voters,125,0.2,0,55870
35110,University--Rosedale,University--Rosedale,preliminary,pr̩liminaires,Rutchinski,,Steve,Marxist-Leninist,Marxiste-L̩niniste,51,0.1,0,55870
35110,University--Rosedale,University--Rosedale,preliminary,pr̩liminaires,Waslowski,,Jesse,Libertarian,Libertarien,233,0.4,0,55870
35110,University--Rosedale,University--Rosedale,preliminary,pr̩liminaires,Wright,,Nick,Green Party,Parti Vert,1644,2.9,0,55870
35110,University--Rosedale,University--Rosedale,validated,valid̩s,Berlin,,David,The Bridge,Le Lien,122,0.2,300,56225
35110,University--Rosedale,University--Rosedale,validated,valid̩s,Freeland,,Chrystia,Liberal,Lib̩ral,27849,49.8,300,56225
35110,University--Rosedale,University--Rosedale,validated,valid̩s,Garvie,,Drew,Communist,Communiste,125,0.2,300,56225
35110,University--Rosedale,University--Rosedale,validated,valid̩s,Hollett,,Jennifer,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,15988,28.6,300,56225
35110,University--Rosedale,University--Rosedale,validated,valid̩s,Jivraj,,Karim,Conservative,Conservateur,9790,17.5,300,56225
35110,University--Rosedale,University--Rosedale,validated,valid̩s,Luisi,,Simon,Animal Alliance/Environment Voters,Animal Alliance/Environment Voters,126,0.2,300,56225
35110,University--Rosedale,University--Rosedale,validated,valid̩s,Rutchinski,,Steve,Marxist-Leninist,Marxiste-L̩niniste,51,0.1,300,56225
35110,University--Rosedale,University--Rosedale,validated,valid̩s,Waslowski,,Jesse,Libertarian,Libertarien,233,0.4,300,56225
35110,University--Rosedale,University--Rosedale,validated,valid̩s,Wright,,Nick,Green Party,Parti Vert,1641,2.9,300,56225
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,preliminary,pr̩liminaires,Boulanger,,Elise,Green Party,Parti Vert,600,1.3,0,47307
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,preliminary,pr̩liminaires,Fantino,,Julian,Conservative,Conservateur,20647,43.6,0,47307
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,preliminary,pr̩liminaires,Gualtieri,,Anthony,Libertarian,Libertarien,731,1.5,0,47307
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,preliminary,pr̩liminaires,Sorbara,,Francesco,Liberal,Lib̩ral,23131,48.9,0,47307
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,preliminary,pr̩liminaires,Zichy,,Adriana Marie,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,2198,4.6,0,47307
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,validated,valid̩s,Boulanger,,Elise,Green Party,Parti Vert,597,1.3,438,47736
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,validated,valid̩s,Fantino,,Julian,Conservative,Conservateur,20746,43.9,438,47736
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,validated,valid̩s,Gualtieri,,Anthony,Libertarian,Libertarien,716,1.5,438,47736
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,validated,valid̩s,Sorbara,,Francesco,Liberal,Lib̩ral,23041,48.7,438,47736
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,validated,valid̩s,Zichy,,Adriana Marie,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,2198,4.6,438,47736
35112,Waterloo,Waterloo,preliminary,pr̩liminaires,Braid,,Peter,Conservative,Conservateur,18991,32.4,0,58559
35112,Waterloo,Waterloo,preliminary,pr̩liminaires,Chagger,,Bardish,Liberal,Lib̩ral,29058,49.6,0,58559
35112,Waterloo,Waterloo,preliminary,pr̩liminaires,Freeman,,Diane,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,8705,14.9,0,58559
35112,Waterloo,Waterloo,preliminary,pr̩liminaires,Hawley-Yan,,Emma,Animal Alliance/Environment Voters,Animal Alliance/Environment Voters,133,0.2,0,58559
35112,Waterloo,Waterloo,preliminary,pr̩liminaires,Walsh,,Richard,Green Party,Parti Vert,1672,2.9,0,58559
35112,Waterloo,Waterloo,validated,valid̩s,Braid,,Peter,Conservative,Conservateur,19318,32.3,198,60047
35112,Waterloo,Waterloo,validated,valid̩s,Chagger,,Bardish,Liberal,Lib̩ral,29752,49.7,198,60047
35112,Waterloo,Waterloo,validated,valid̩s,Freeman,,Diane,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,8928,14.9,198,60047
35112,Waterloo,Waterloo,validated,valid̩s,Hawley-Yan,,Emma,Animal Alliance/Environment Voters,Animal Alliance/Environment Voters,138,0.2,198,60047
35112,Waterloo,Waterloo,validated,valid̩s,Walsh,,Richard,Green Party,Parti Vert,1713,2.9,198,60047
35113,Wellington--Halton Hills,Wellington--Halton Hills,preliminary,pr̩liminaires,Anstey,,Harvey Edward,CAP,PAC,183,0.3,0,63653
35113,Wellington--Halton Hills,Wellington--Halton Hills,preliminary,pr̩liminaires,Bouteiller,,Brent Allan,Green Party,Parti Vert,2545,4,0,63653
35113,Wellington--Halton Hills,Wellington--Halton Hills,preliminary,pr̩liminaires,Chong,,Michael,Conservative,Conservateur,32367,50.8,0,63653
35113,Wellington--Halton Hills,Wellington--Halton Hills,preliminary,pr̩liminaires,Gajerski-Cauley,,Anne,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,5318,8.4,0,63653
35113,Wellington--Halton Hills,Wellington--Halton Hills,preliminary,pr̩liminaires,Trant,,Don,Liberal,Lib̩ral,23240,36.5,0,63653
35113,Wellington--Halton Hills,Wellington--Halton Hills,validated,valid̩s,Anstey,,Harvey Edward,CAP,PAC,183,0.3,185,63997
35113,Wellington--Halton Hills,Wellington--Halton Hills,validated,valid̩s,Bouteiller,,Brent Allan,Green Party,Parti Vert,2547,4,185,63997
35113,Wellington--Halton Hills,Wellington--Halton Hills,validated,valid̩s,Chong,,Michael,Conservative,Conservateur,32482,50.9,185,63997
35113,Wellington--Halton Hills,Wellington--Halton Hills,validated,valid̩s,Gajerski-Cauley,,Anne,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,5321,8.3,185,63997
35113,Wellington--Halton Hills,Wellington--Halton Hills,validated,valid̩s,Trant,,Don,Liberal,Lib̩ral,23279,36.5,185,63997
35114,Whitby,Whitby,preliminary,pr̩liminaires,Caesar-Chavannes,,Celina,Liberal,Lib̩ral,28765,44.9,0,64097
35114,Whitby,Whitby,preliminary,pr̩liminaires,Cameron,,Craig,Green Party,Parti Vert,1394,2.2,0,64097
35114,Whitby,Whitby,preliminary,pr̩liminaires,Kelly,,Ryan,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6661,10.4,0,64097
35114,Whitby,Whitby,preliminary,pr̩liminaires,O'Connor,,Jon,Independent,Ind̩pendant,292,0.5,0,64097
35114,Whitby,Whitby,preliminary,pr̩liminaires,Perkins,,Pat,Conservative,Conservateur,26985,42.1,0,64097
35114,Whitby,Whitby,validated,valid̩s,Caesar-Chavannes,,Celina,Liberal,Lib̩ral,29003,45,235,64751
35114,Whitby,Whitby,validated,valid̩s,Cameron,,Craig,Green Party,Parti Vert,1403,2.2,235,64751
35114,Whitby,Whitby,validated,valid̩s,Kelly,,Ryan,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6677,10.3,235,64751
35114,Whitby,Whitby,validated,valid̩s,O'Connor,,Jon,Independent,Ind̩pendant,279,0.4,235,64751
35114,Whitby,Whitby,validated,valid̩s,Perkins,,Pat,Conservative,Conservateur,27154,42.1,235,64751
35115,Willowdale,Willowdale,preliminary,pr̩liminaires,Ahluwalia,,Birinder Singh,Independent,Ind̩pendant,216,0.5,0,45930
35115,Willowdale,Willowdale,preliminary,pr̩liminaires,Arruda,,James,Green Party,Parti Vert,1021,2.2,0,45930
35115,Willowdale,Willowdale,preliminary,pr̩liminaires,Ehsassi,,Ali,Liberal,Lib̩ral,24431,53.2,0,45930
35115,Willowdale,Willowdale,preliminary,pr̩liminaires,Leung,,Chungsen,Conservative,Conservateur,17036,37.1,0,45930
35115,Willowdale,Willowdale,preliminary,pr̩liminaires,Tabasinejad,,Pouyan,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,3226,7,0,45930
35115,Willowdale,Willowdale,validated,valid̩s,Ahluwalia,,Birinder Singh,Independent,Ind̩pendant,216,0.5,251,46204
35115,Willowdale,Willowdale,validated,valid̩s,Arruda,,James,Green Party,Parti Vert,1025,2.2,251,46204
35115,Willowdale,Willowdale,validated,valid̩s,Ehsassi,,Ali,Liberal,Lib̩ral,24519,53.4,251,46204
35115,Willowdale,Willowdale,validated,valid̩s,Leung,,Chungsen,Conservative,Conservateur,16990,37,251,46204
35115,Willowdale,Willowdale,validated,valid̩s,Tabasinejad,,Pouyan,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,3203,7,251,46204
35116,Windsor--Tecumseh,Windsor--Tecumseh,preliminary,pr̩liminaires,Chesnik,,Laura,Marxist-Leninist,Marxiste-L̩niniste,255,0.5,0,53349
35116,Windsor--Tecumseh,Windsor--Tecumseh,preliminary,pr̩liminaires,Gignac,,Jo-Anne,Conservative,Conservateur,14656,27.5,0,53349
35116,Windsor--Tecumseh,Windsor--Tecumseh,preliminary,pr̩liminaires,Hardcastle,,Cheryl,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,23214,43.5,0,53349
35116,Windsor--Tecumseh,Windsor--Tecumseh,preliminary,pr̩liminaires,Momotiuk,,David,Green Party,Parti Vert,1041,2,0,53349
35116,Windsor--Tecumseh,Windsor--Tecumseh,preliminary,pr̩liminaires,Schiller,,Frank,Liberal,Lib̩ral,14183,26.6,0,53349
35116,Windsor--Tecumseh,Windsor--Tecumseh,validated,valid̩s,Chesnik,,Laura,Marxist-Leninist,Marxiste-L̩niniste,249,0.5,209,53553
35116,Windsor--Tecumseh,Windsor--Tecumseh,validated,valid̩s,Gignac,,Jo-Anne,Conservative,Conservateur,14656,27.5,209,53553
35116,Windsor--Tecumseh,Windsor--Tecumseh,validated,valid̩s,Hardcastle,,Cheryl,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,23215,43.5,209,53553
35116,Windsor--Tecumseh,Windsor--Tecumseh,validated,valid̩s,Momotiuk,,David,Green Party,Parti Vert,1047,2,209,53553
35116,Windsor--Tecumseh,Windsor--Tecumseh,validated,valid̩s,Schiller,,Frank,Liberal,Lib̩ral,14177,26.6,209,53553
35117,Windsor West,Windsor-Ouest,preliminary,pr̩liminaires,LaRussa,,Cora,Green Party,Parti Vert,1082,2.3,0,46930
35117,Windsor West,Windsor-Ouest,preliminary,pr̩liminaires,Lau,,Henry,Conservative,Conservateur,9744,20.8,0,46930
35117,Windsor West,Windsor-Ouest,preliminary,pr̩liminaires,Masse,,Brian,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,23990,51.1,0,46930
35117,Windsor West,Windsor-Ouest,preliminary,pr̩liminaires,Sundin,,Dave,Liberal,Lib̩ral,11953,25.5,0,46930
35117,Windsor West,Windsor-Ouest,preliminary,pr̩liminaires,Villamizar,,Margaret,Marxist-Leninist,Marxiste-L̩niniste,161,0.3,0,46930
35117,Windsor West,Windsor-Ouest,validated,valid̩s,LaRussa,,Cora,Green Party,Parti Vert,1083,2.3,284,47189
35117,Windsor West,Windsor-Ouest,validated,valid̩s,Lau,,Henry,Conservative,Conservateur,9734,20.8,284,47189
35117,Windsor West,Windsor-Ouest,validated,valid̩s,Masse,,Brian,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,24085,51.3,284,47189
35117,Windsor West,Windsor-Ouest,validated,valid̩s,Sundin,,Dave,Liberal,Lib̩ral,11842,25.2,284,47189
35117,Windsor West,Windsor-Ouest,validated,valid̩s,Villamizar,,Margaret,Marxist-Leninist,Marxiste-L̩niniste,161,0.3,284,47189
35118,York Centre,York-Centre,preliminary,pr̩liminaires,Adler,,Mark,Conservative,Conservateur,18893,44,0,42944
35118,York Centre,York-Centre,preliminary,pr̩liminaires,Berman,,Hal,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,3148,7.3,0,42944
35118,York Centre,York-Centre,preliminary,pr̩liminaires,Kritsonis,,Constantine,Green Party,Parti Vert,794,1.8,0,42944
35118,York Centre,York-Centre,preliminary,pr̩liminaires,Levitt,,Michael,Liberal,Lib̩ral,20109,46.8,0,42944
35118,York Centre,York-Centre,validated,valid̩s,Adler,,Mark,Conservative,Conservateur,18893,44,319,43263
35118,York Centre,York-Centre,validated,valid̩s,Berman,,Hal,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,3148,7.3,319,43263
35118,York Centre,York-Centre,validated,valid̩s,Kritsonis,,Constantine,Green Party,Parti Vert,772,1.8,319,43263
35118,York Centre,York-Centre,validated,valid̩s,Levitt,,Michael,Liberal,Lib̩ral,20131,46.9,319,43263
35119,York--Simcoe,York--Simcoe,preliminary,pr̩liminaires,Gerl,,Sylvia,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,4255,8.9,0,47879
35119,York--Simcoe,York--Simcoe,preliminary,pr̩liminaires,Tanaka,,Shaun,Liberal,Lib̩ral,18083,37.8,0,47879
35119,York--Simcoe,York--Simcoe,preliminary,pr̩liminaires,Van Loan,,Peter,Conservative,Conservateur,24058,50.2,0,47879
35119,York--Simcoe,York--Simcoe,preliminary,pr̩liminaires,Viitala,,Mark,Green Party,Parti Vert,1483,3.1,0,47879
35119,York--Simcoe,York--Simcoe,validated,valid̩s,Gerl,,Sylvia,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,4255,8.9,232,48111
35119,York--Simcoe,York--Simcoe,validated,valid̩s,Tanaka,,Shaun,Liberal,Lib̩ral,18083,37.8,232,48111
35119,York--Simcoe,York--Simcoe,validated,valid̩s,Van Loan,,Peter,Conservative,Conservateur,24058,50.2,232,48111
35119,York--Simcoe,York--Simcoe,validated,valid̩s,Viitala,,Mark,Green Party,Parti Vert,1483,3.1,232,48111
35120,York South--Weston,York-Sud--Weston,preliminary,pr̩liminaires,Hussen,,Ahmed,Liberal,Lib̩ral,20091,46.1,0,43618
35120,York South--Weston,York-Sud--Weston,preliminary,pr̩liminaires,Johnson,,John,Green Party,Parti Vert,887,2,0,43618
35120,York South--Weston,York-Sud--Weston,preliminary,pr̩liminaires,Lepone,,Stephen,Libertarian,Libertarien,1043,2.4,0,43618
35120,York South--Weston,York-Sud--Weston,preliminary,pr̩liminaires,Robinson,,James,Conservative,Conservateur,8394,19.2,0,43618
